carat,cut,depth,table,price,x,y,z
1.02,4,63.0,58.0,4398,6.43,6.37,4.03
1.02,5,62.4,57.0,4398,6.43,6.4,4.0
1.02,1,70.6,57.0,4398,6.08,6.01,4.27
1.02,5,60.7,57.0,4398,6.54,6.51,3.96
0.77,3,60.2,58.0,4399,5.93,5.97,3.58
1.01,4,62.4,58.0,4399,6.37,6.42,3.99
1.01,2,64.1,59.0,4399,6.31,6.35,4.06
1.01,2,64.1,62.0,4399,6.19,6.26,3.99
1.01,3,61.0,56.0,4399,6.47,6.54,3.97
1.01,2,59.3,64.0,4399,6.47,6.49,3.84
1.14,4,62.8,58.0,4399,6.61,6.56,4.14
0.9,3,63.8,58.0,4400,6.08,6.12,3.89
0.9,3,58.8,61.0,4400,6.28,6.3,3.7
0.9,3,63.4,58.0,4400,6.07,6.11,3.86
1.0,2,63.5,54.0,4400,6.35,6.41,4.05
0.97,4,62.6,58.0,4400,6.24,6.18,3.89
0.31,3,60.7,61.0,583,4.36,4.4,2.66
0.31,2,63.7,59.0,583,4.26,4.31,2.73
0.31,5,60.8,57.0,583,4.38,4.41,2.67
0.31,5,61.6,56.0,583,4.35,4.39,2.69
0.31,4,59.4,58.0,583,4.37,4.45,2.62
0.31,3,63.0,57.0,583,4.27,4.33,2.71
0.31,2,63.6,54.0,583,4.28,4.33,2.74
0.31,3,58.2,61.0,583,4.42,4.45,2.58
0.31,5,61.9,57.0,583,4.32,4.34,2.68
0.31,3,58.3,61.0,583,4.44,4.48,2.6
0.31,5,62.2,56.0,583,4.36,4.39,2.72
0.35,5,62.5,54.0,583,4.5,4.52,2.82
0.35,4,60.2,58.0,583,4.54,4.6,2.75
0.35,5,62.4,55.0,583,4.52,4.55,2.83
0.35,5,62.2,56.0,583,4.48,4.52,2.8
0.35,2,63.6,54.0,583,4.51,4.52,2.87
0.35,2,63.1,56.0,583,4.46,4.51,2.83
0.35,4,62.3,58.0,583,4.49,4.53,2.81
0.35,3,61.7,58.0,583,4.51,4.54,2.79
0.26,3,60.9,58.0,584,4.13,4.15,2.52
0.32,3,59.9,57.0,584,4.47,4.49,2.68
0.32,3,62.3,55.0,584,4.36,4.38,2.72
0.5,1,69.8,55.0,584,4.89,4.8,3.38
0.34,5,62.0,55.0,584,4.5,4.53,2.8
0.37,2,63.1,55.0,584,4.59,4.63,2.91
0.37,3,59.5,61.0,584,4.64,4.67,2.77
0.37,2,63.7,55.0,584,4.54,4.56,2.9
0.37,4,61.4,59.0,584,4.55,4.61,2.81
0.34,4,62.0,58.0,584,4.43,4.47,2.76
0.3,3,61.6,61.0,585,4.26,4.31,2.64
1.07,4,62.0,59.0,4401,6.54,6.5,4.04
0.9,5,60.7,57.0,4401,6.21,6.25,3.78
0.9,3,62.9,54.0,4401,6.14,6.16,3.87
1.06,5,60.1,59.0,4401,6.65,6.63,3.99
1.03,5,63.3,57.0,4401,6.37,6.46,4.06
1.07,4,62.9,59.0,4401,6.58,6.51,4.12
0.9,2,63.9,60.0,4401,6.14,6.09,3.91
1.07,5,62.0,57.0,4401,6.58,6.55,4.07
1.06,5,62.8,57.0,4402,6.52,6.56,4.11
1.04,5,59.9,56.0,4403,6.64,6.58,3.96
0.9,5,61.9,58.0,4403,6.2,6.24,3.85
1.04,1,66.9,62.0,4403,6.22,6.15,4.14
1.04,5,62.1,56.0,4404,6.48,6.5,4.03
0.92,2,63.1,57.0,4404,6.11,6.16,3.87
1.02,3,63.1,59.0,4404,6.33,6.39,4.01
1.02,3,60.7,62.0,4404,6.44,6.47,3.92
0.97,3,62.8,55.0,4404,6.25,6.3,3.94
1.51,4,60.9,56.0,4404,7.38,7.26,4.46
1.21,3,63.3,60.0,4404,6.76,6.69,4.26
1.21,4,61.0,56.0,4404,6.91,6.87,4.2
1.15,3,62.0,58.0,4405,6.69,6.73,4.16
1.05,5,61.7,55.0,4405,6.54,6.56,4.04
1.05,5,61.5,55.0,4405,6.53,6.57,4.03
1.0,2,61.6,61.0,4405,6.29,6.35,3.89
0.93,2,58.8,61.0,4405,6.36,6.39,3.75
0.92,5,62.6,56.0,4405,6.2,6.17,3.87
1.06,5,61.4,57.0,4405,6.57,6.52,4.02
0.92,5,61.9,57.0,4406,6.23,6.25,3.86
0.92,2,58.9,57.0,4406,6.35,6.38,3.75
1.03,4,58.6,61.0,4406,6.64,6.6,3.88
1.03,3,63.4,62.0,4406,6.46,6.27,4.05
1.13,2,60.7,64.0,4406,6.68,6.63,4.0
0.9,4,61.4,62.0,4407,6.19,6.05,3.76
1.08,3,62.6,56.0,4407,6.55,6.61,4.12
1.08,4,60.2,59.0,4407,6.6,6.65,3.99
0.77,5,62.3,56.0,4407,5.83,5.89,3.65
1.03,5,62.1,56.0,4407,6.44,6.48,4.01
0.7,2,61.0,61.0,4407,5.69,5.72,3.48
1.23,4,58.9,62.0,4408,7.03,6.97,4.12
0.9,2,62.4,55.0,4409,6.09,6.16,3.82
1.25,4,62.3,59.0,4410,6.86,6.82,4.26
1.05,5,61.2,57.0,4410,6.62,6.55,4.03
1.05,5,61.2,57.0,4410,6.59,6.54,4.02
1.01,4,61.9,58.0,4412,6.38,6.34,3.94
1.01,3,63.5,59.0,4412,6.36,6.31,4.02
1.01,4,62.3,58.0,4412,6.45,6.36,3.99
0.81,5,62.3,55.0,4412,5.97,6.0,3.73
1.01,3,63.5,56.0,4412,6.32,6.27,4.0
1.01,4,59.1,60.0,4412,6.57,6.55,3.88
1.01,4,60.3,60.0,4412,6.49,6.45,3.9
1.06,3,62.6,59.0,4413,6.49,6.57,4.09
1.07,4,61.2,60.0,4413,6.53,6.57,4.01
1.07,3,62.8,57.0,4413,6.5,6.58,4.11
1.0,3,62.6,57.0,4413,6.31,6.37,3.97
1.01,5,62.5,56.0,4413,6.4,6.44,4.01
1.01,2,56.7,61.0,4413,6.68,6.7,3.79
1.08,5,62.2,57.0,4413,6.6,6.56,4.09
1.03,3,63.5,56.0,4413,6.37,6.33,4.03
1.03,4,59.9,60.0,4413,6.56,6.5,3.91
1.02,2,64.2,59.0,4414,6.26,6.2,4.0
1.02,3,58.7,63.0,4414,6.61,6.55,3.86
1.08,4,62.3,58.0,4414,6.55,6.52,4.07
1.1,3,62.5,56.0,4414,6.56,6.63,4.12
1.03,3,61.8,59.0,4414,6.43,6.48,3.99
1.03,3,62.0,58.0,4414,6.43,6.51,4.01
1.04,5,63.1,55.0,4414,6.45,6.52,4.09
1.03,2,59.0,59.0,4414,6.55,6.6,3.88
1.08,3,59.8,59.0,4415,6.65,6.73,4.0
1.01,3,60.0,59.0,4416,6.48,6.61,3.93
1.01,3,62.4,58.0,4416,6.37,6.41,3.99
1.01,2,63.2,59.0,4416,6.35,6.38,4.02
1.01,4,62.2,59.0,4416,6.41,6.45,4.0
1.01,4,62.6,60.0,4416,6.35,6.37,3.98
1.01,5,62.5,55.0,4416,6.39,6.4,4.0
1.01,4,61.3,60.0,4416,6.4,6.43,3.93
1.01,4,62.2,59.0,4416,6.38,6.42,3.98
1.01,4,61.6,58.0,4416,6.39,6.4,3.94
1.01,5,60.5,57.0,4416,6.49,6.53,3.94
1.01,2,63.9,54.0,4416,6.33,6.44,4.08
1.01,3,62.7,59.0,4416,6.35,6.4,4.0
1.01,3,62.8,60.0,4416,6.33,6.4,4.0
1.0,2,62.2,62.0,4416,6.34,6.39,3.96
1.06,5,62.4,57.0,4416,6.54,6.48,4.06
0.83,5,62.3,56.0,4417,5.99,6.02,3.74
1.01,1,65.3,58.0,4417,6.14,6.2,4.03
0.95,3,60.1,61.0,4418,6.35,6.37,3.82
1.15,3,61.4,58.0,4418,6.7,6.75,4.13
1.01,3,62.1,59.0,4418,6.36,6.42,3.97
1.01,4,62.2,59.0,4418,6.44,6.35,3.98
0.9,3,62.8,57.0,4419,6.13,6.16,3.86
1.0,3,63.7,55.0,4419,6.32,6.37,4.04
0.9,3,59.5,57.0,4419,6.19,6.34,3.73
0.9,5,62.1,57.0,4419,6.15,6.18,3.83
1.07,5,62.4,57.0,4419,6.56,6.58,4.1
0.9,2,61.9,62.0,4419,6.15,6.17,3.81
0.92,4,62.1,60.0,4420,6.22,6.21,3.86
0.86,5,62.2,57.0,4420,6.05,6.1,3.78
1.07,5,61.7,57.0,4421,6.55,6.59,4.05
1.1,3,62.9,58.0,4422,6.53,6.56,4.12
1.07,5,62.4,56.0,4422,6.52,6.56,4.08
1.12,5,60.1,57.0,4422,6.82,6.75,4.08
1.12,4,58.6,58.0,4422,6.85,6.81,4.0
1.04,5,61.4,55.0,4423,6.5,6.59,4.02
0.91,3,63.1,59.0,4423,6.19,6.14,3.89
1.17,4,62.7,57.0,4423,6.77,6.69,4.22
1.35,5,61.0,55.0,4423,7.17,7.09,4.35
1.17,4,61.9,58.0,4423,6.77,6.73,4.18
1.35,2,57.9,60.0,4423,7.33,7.29,4.23
1.35,1,66.5,57.0,4423,6.79,6.74,4.5
0.9,4,60.2,59.0,4424,6.28,6.22,3.76
1.03,1,64.7,63.0,4424,6.36,6.31,4.1
0.9,4,60.0,59.0,4424,6.3,6.23,3.76
1.16,5,61.3,55.0,4425,6.79,6.84,4.18
1.01,3,60.0,55.0,4425,6.56,6.53,3.93
1.01,5,62.3,55.0,4425,6.4,6.44,4.0
1.0,5,61.3,57.0,4425,6.4,6.46,3.94
0.93,2,63.8,59.0,4425,6.21,6.15,3.94
1.04,5,62.1,56.0,4426,6.54,6.47,4.04
1.0,3,62.6,58.0,4426,6.33,6.39,3.98
1.04,3,61.9,58.0,4426,6.45,6.47,4.0
0.95,4,58.0,62.0,4426,6.47,6.42,3.74
1.23,4,62.8,59.0,4426,6.76,6.72,4.23
1.04,2,63.1,60.0,4427,6.35,6.42,4.03
1.05,3,63.5,57.0,4427,6.39,6.43,4.07
1.04,3,60.0,61.0,4427,6.5,6.57,3.92
0.9,4,61.5,60.0,4427,6.19,6.17,3.8
1.0,5,62.3,56.0,4427,6.39,6.33,3.96
1.0,4,60.2,59.0,4427,6.5,6.39,3.88
1.0,2,58.1,65.0,4427,6.54,6.48,3.78
1.0,2,64.3,58.0,4427,6.25,6.22,4.01
0.9,3,62.5,58.0,4428,6.09,6.13,3.82
1.28,5,61.6,57.0,4428,6.93,6.96,4.28
0.9,5,62.2,58.0,4428,6.14,6.17,3.83
1.11,5,61.6,54.0,4428,6.66,6.72,4.12
0.91,4,60.2,60.0,4429,6.25,6.3,3.78
0.91,3,63.0,59.0,4429,6.11,6.15,3.86
1.05,3,59.1,57.0,4429,6.63,6.73,3.95
0.91,3,60.2,58.0,4429,6.29,6.31,3.79
0.91,5,60.8,57.0,4429,6.27,6.29,3.82
0.91,3,60.8,58.0,4430,6.21,6.25,3.79
1.13,4,59.4,58.0,4430,6.8,6.74,4.02
1.13,4,60.2,61.0,4430,6.74,6.71,4.05
0.9,3,60.3,61.0,4432,6.22,6.25,3.76
0.9,2,63.3,57.0,4432,6.11,6.15,3.88
0.9,4,62.0,58.0,4432,6.13,6.16,3.81
1.01,3,61.8,61.0,4432,6.4,6.47,3.98
1.01,3,62.1,60.0,4432,6.4,6.44,3.99
1.01,3,61.9,57.0,4432,6.36,6.41,3.95
1.01,2,63.1,60.0,4432,6.37,6.41,4.03
1.07,5,59.2,57.0,4434,6.7,6.64,3.95
1.03,5,62.2,58.0,4434,6.45,6.41,4.0
0.91,3,63.1,58.0,4434,6.17,6.12,3.88
1.01,5,62.8,57.0,4434,6.38,6.35,4.0
1.01,4,62.5,60.0,4434,6.42,6.39,4.0
1.01,3,63.3,58.0,4434,6.39,6.37,4.04
0.91,3,63.4,55.0,4434,6.22,6.18,3.93
1.01,4,59.6,61.0,4434,6.59,6.56,3.92
1.01,5,62.1,56.0,4434,6.43,6.39,3.98
0.91,4,62.5,61.0,4434,6.19,6.1,3.84
1.1,4,62.6,57.0,4435,6.6,6.56,4.12
0.9,5,61.9,55.0,4435,6.22,6.18,3.84
1.02,4,62.2,58.0,4435,6.44,6.48,4.02
1.04,3,62.9,57.0,4435,6.39,6.45,4.04
1.01,3,59.3,61.0,4435,6.56,6.52,3.88
1.01,3,62.1,60.0,4435,6.38,6.35,3.95
0.9,3,62.2,58.0,4435,6.15,6.2,3.84
1.0,3,60.5,59.0,4435,6.44,6.48,3.91
0.9,4,61.4,55.0,4435,6.18,6.16,3.79
0.9,4,61.4,57.0,4435,6.19,6.16,3.79
1.2,4,58.0,59.0,4435,6.98,6.92,4.03
1.1,4,62.7,58.0,4435,6.58,6.54,4.11
1.0,2,63.1,64.0,4435,6.31,6.25,3.96
0.9,3,58.0,63.0,4435,6.33,6.25,3.65
1.0,3,63.1,58.0,4435,6.34,6.2,3.95
1.0,1,65.1,61.0,4435,6.15,6.08,3.98
1.0,1,69.8,54.0,4435,6.03,5.94,4.18
1.0,4,60.3,62.0,4435,6.52,6.43,3.91
1.05,3,62.1,58.0,4436,6.47,6.5,4.03
1.04,4,60.1,60.0,4436,6.53,6.51,3.92
1.01,2,60.7,62.0,4436,6.43,6.49,3.92
1.13,3,60.0,61.0,4437,6.71,6.78,4.05
0.91,3,60.4,59.0,4437,6.22,6.26,3.77
1.15,4,62.2,59.0,4437,6.7,6.62,4.14
1.15,2,63.8,57.0,4437,6.65,6.6,4.23
1.19,4,61.6,56.0,4438,6.87,6.83,4.22
1.01,3,61.3,56.0,4438,6.53,6.45,3.98
0.9,3,60.9,57.0,4438,6.22,6.26,3.8
1.01,4,62.1,60.0,4439,6.43,6.39,3.98
0.7,5,61.5,56.0,4439,5.7,5.78,3.53
0.9,5,59.1,59.0,4439,6.31,6.37,3.75
0.91,1,65.1,63.0,4439,6.02,6.0,3.91
1.07,4,62.9,61.0,4440,6.47,6.41,4.05
0.56,3,60.7,56.0,4440,5.34,5.36,3.25
1.21,4,60.9,60.0,4440,6.82,6.78,4.14
1.01,2,63.9,55.0,4440,6.38,6.33,4.08
1.03,5,62.5,56.0,4441,6.45,6.48,4.04
1.03,4,61.0,60.0,4441,6.46,6.53,3.96
0.9,3,61.0,61.0,4441,6.14,6.18,3.76
1.03,1,65.5,58.0,4441,6.18,6.13,4.03
1.03,4,61.6,59.0,4441,6.49,6.46,3.99
1.03,2,64.3,58.0,4441,6.31,6.28,4.05
1.03,2,64.3,58.0,4441,6.31,6.28,4.05
1.11,3,62.5,58.0,4442,6.59,6.65,4.14
1.07,5,61.8,56.0,4442,6.58,6.63,4.08
1.01,4,62.4,58.0,4442,6.41,6.38,3.99
1.08,4,60.3,58.0,4442,6.72,6.65,4.03
1.2,3,61.8,60.0,4443,6.78,6.85,4.21
1.2,3,61.5,58.0,4443,6.83,6.85,4.21
1.08,5,61.8,56.2,4443,6.55,6.58,4.06
1.02,2,63.7,62.0,4443,6.31,6.4,4.05
1.02,2,63.1,57.0,4443,6.37,6.43,4.04
0.84,3,60.6,57.0,4443,6.06,6.15,3.7
0.9,4,62.7,60.0,4443,6.13,6.03,3.81
1.01,5,62.2,54.0,4443,6.41,6.47,4.01
0.91,3,62.0,60.0,4444,6.12,6.2,3.82
0.8,2,60.2,54.0,4444,6.04,6.01,3.63
1.09,4,59.4,60.0,4444,6.81,6.7,4.01
1.24,4,62.3,58.0,4444,6.84,6.8,4.25
1.01,3,62.0,60.0,4445,6.36,6.41,3.96
1.0,2,56.5,62.0,4445,6.58,6.55,3.71
1.05,4,61.8,58.0,4445,6.51,6.44,4.01
1.07,4,61.8,58.0,4446,6.57,6.51,4.04
1.07,2,61.3,65.0,4446,6.59,6.41,4.0
1.07,4,61.7,58.0,4446,6.58,6.55,4.05
0.9,3,63.4,57.0,4447,6.13,6.1,3.88
0.71,5,61.7,56.0,4447,5.78,5.8,3.57
0.93,4,60.8,59.0,4448,6.27,6.24,3.8
1.06,5,62.3,56.0,4449,6.51,6.56,4.07
0.9,3,63.0,55.0,4449,6.08,6.15,3.85
1.03,3,62.2,56.0,4449,6.51,6.48,4.04
1.13,5,60.4,56.0,4449,6.78,6.72,4.08
1.02,4,62.6,59.0,4449,6.43,6.38,4.01
1.01,3,62.3,63.0,4449,6.3,6.23,3.9
0.92,4,62.4,60.0,4451,6.24,6.16,3.87
1.04,3,59.5,59.0,4451,6.59,6.66,3.94
1.07,3,62.6,58.0,4451,6.49,6.57,4.09
0.85,4,61.2,60.0,4451,6.13,6.1,3.74
0.93,2,63.8,58.0,4452,6.09,6.14,3.9
0.9,5,62.3,58.0,4452,6.17,6.22,3.86
1.06,4,61.9,59.0,4452,6.52,6.5,4.03
1.0,4,61.6,59.0,4452,6.47,6.39,3.96
1.06,4,61.9,57.0,4452,6.61,6.51,4.06
1.0,5,61.2,57.0,4452,6.48,6.39,3.94
1.0,5,61.3,56.0,4452,6.46,6.43,3.95
1.06,5,62.8,57.0,4452,6.57,6.49,4.1
1.06,4,62.4,58.0,4452,6.54,6.5,4.07
1.0,4,61.3,61.0,4452,6.39,6.36,3.91
1.0,4,61.1,61.0,4452,6.38,6.35,3.89
1.0,4,61.6,61.0,4452,6.36,6.33,3.91
1.0,2,64.0,57.0,4452,6.33,6.29,4.04
1.06,5,59.4,57.0,4452,6.67,6.63,3.95
0.91,5,62.0,54.0,4453,6.23,6.26,3.87
1.07,2,60.0,62.0,4453,6.57,6.62,3.96
0.71,5,62.0,56.0,4454,5.72,5.77,3.56
1.03,5,61.8,56.0,4454,6.49,6.46,4.0
1.02,4,62.7,59.0,4455,6.41,6.34,4.0
0.9,3,62.1,57.0,4455,6.17,6.23,3.85
1.08,5,59.3,57.0,4455,6.71,6.74,3.99
1.2,3,61.9,59.0,4455,6.77,6.84,4.21
1.2,3,60.5,59.0,4455,6.79,6.84,4.12
1.08,5,60.4,57.0,4455,6.63,6.68,4.02
1.16,3,59.6,59.0,4455,6.85,6.87,4.09
1.16,3,63.2,57.0,4455,6.66,6.7,4.22
1.04,5,61.7,56.0,4455,6.57,6.52,4.04
0.9,4,62.6,57.0,4455,6.16,6.11,3.84
1.3,4,63.0,59.0,4455,6.97,6.9,4.37
1.17,3,63.1,58.0,4455,6.72,6.64,4.22
0.9,4,60.6,57.0,4455,6.28,6.2,3.78
1.02,4,62.6,58.0,4455,6.42,6.36,4.0
1.04,4,62.6,58.0,4455,6.49,6.42,4.04
1.04,5,61.4,57.0,4455,6.54,6.48,4.0
1.04,5,60.7,57.0,4455,6.61,6.51,3.98
1.02,1,71.8,56.0,4455,6.04,5.97,4.31
1.0,1,64.9,65.0,4455,6.31,6.18,4.05
1.02,5,61.3,56.0,4455,6.52,6.47,3.98
1.11,2,63.5,60.3,4456,6.49,6.58,4.15
1.11,3,59.8,60.0,4456,6.66,6.75,4.01
0.96,2,63.9,54.0,4456,6.27,6.22,3.99
1.09,4,59.0,58.0,4456,6.78,6.72,3.98
1.01,2,63.5,61.0,4457,6.33,6.37,4.03
1.02,5,61.0,58.0,4457,6.48,6.51,3.96
0.92,5,61.7,56.0,4457,6.2,6.23,3.83
1.1,2,60.5,61.0,4457,6.69,6.74,4.06
1.11,5,61.9,57.0,4457,6.66,6.62,4.11
0.7,5,62.2,57.0,4458,5.7,5.74,3.56
1.01,5,61.5,56.0,4458,6.42,6.49,3.97
1.01,5,62.1,55.0,4458,6.42,6.47,4.0
1.03,5,60.7,60.0,4458,6.5,6.55,3.96
1.07,5,62.1,57.0,4458,6.53,6.49,4.04
1.02,4,61.1,59.0,4459,6.41,6.45,3.93
1.06,5,62.2,55.0,4459,6.53,6.56,4.07
1.02,4,61.5,58.0,4459,6.42,6.49,3.97
1.02,4,62.5,60.0,4459,6.36,6.43,4.0
1.02,4,62.0,58.0,4459,6.44,6.47,4.0
0.91,4,62.2,58.0,4459,6.22,6.12,3.85
1.0,5,61.5,55.6,4459,6.41,6.48,3.96
1.02,2,64.1,58.0,4459,6.25,6.32,4.03
1.58,4,60.2,61.0,4459,7.55,7.51,4.53
0.9,2,63.6,58.0,4460,6.12,6.09,3.88
0.9,2,63.7,56.0,4460,6.15,6.07,3.89
0.3,3,60.8,56.0,585,4.35,4.37,2.65
0.3,3,62.1,55.0,585,4.28,4.31,2.67
0.38,3,61.2,57.0,585,4.67,4.71,2.87
0.4,4,62.9,59.0,585,4.68,4.63,2.93
0.28,3,61.9,55.0,586,4.18,4.2,2.6
0.28,3,60.7,56.0,586,4.27,4.29,2.6
0.28,5,61.6,56.0,586,4.18,4.2,2.58
0.28,5,61.5,56.0,586,4.22,4.24,2.6
0.28,5,62.0,55.0,586,4.17,4.22,2.6
0.39,5,61.8,55.9,586,4.66,4.69,2.89
0.31,5,62.3,54.0,586,4.31,4.33,2.69
0.23,5,61.9,55.0,586,3.94,3.98,2.45
0.23,5,61.5,54.0,586,3.96,3.97,2.44
0.37,5,61.4,56.0,586,4.63,4.65,2.85
0.37,5,61.4,55.0,586,4.63,4.68,2.86
0.37,5,62.0,55.0,586,4.62,4.64,2.87
0.37,5,61.9,55.0,586,4.62,4.66,2.87
0.32,5,61.4,54.0,586,4.42,4.44,2.72
0.32,5,60.9,55.0,586,4.46,4.53,2.72
0.28,5,63.0,55.0,586,4.14,4.19,2.62
0.28,5,62.0,56.0,586,4.2,4.23,2.61
0.3,1,66.6,54.0,586,4.14,4.18,2.77
0.31,2,63.9,55.0,586,4.3,4.28,2.74
0.31,4,58.9,61.0,586,4.46,4.43,2.62
0.31,2,63.8,56.0,586,4.33,4.29,2.75
0.38,3,62.0,55.0,586,4.67,4.72,2.91
0.27,3,61.8,59.0,586,4.14,4.18,2.57
0.27,5,61.7,57.0,586,4.16,4.2,2.58
0.27,5,62.0,56.0,586,4.16,4.19,2.59
0.27,2,63.9,57.0,586,4.07,4.1,2.61
1.18,4,62.5,55.0,4460,6.82,6.74,4.24
1.18,4,61.2,59.0,4460,6.85,6.78,4.17
0.9,4,62.7,60.0,4460,6.13,6.06,3.82
0.9,5,61.6,55.0,4460,6.27,6.23,3.85
0.9,4,62.3,60.0,4460,6.08,6.0,3.76
1.04,5,61.7,57.0,4461,6.49,6.54,4.02
1.02,1,64.6,61.0,4462,6.32,6.24,4.06
1.02,1,65.1,56.0,4462,6.29,6.25,4.08
0.96,4,58.2,58.0,4462,6.52,6.47,3.78
1.24,3,63.3,57.0,4462,6.85,6.79,4.32
0.9,3,59.8,55.0,4463,6.3,6.34,3.78
0.9,2,63.9,55.0,4463,6.08,6.13,3.9
0.9,3,61.6,57.0,4463,6.19,6.25,3.83
0.9,2,63.9,57.0,4463,6.05,6.1,3.88
0.9,4,60.8,59.0,4463,6.19,6.24,3.78
1.14,4,62.1,59.0,4463,6.73,6.61,4.14
0.91,2,64.1,58.0,4464,6.1,6.06,3.9
1.06,3,61.4,56.5,4465,6.55,6.58,4.03
1.06,3,61.7,59.5,4465,6.51,6.53,4.02
1.02,5,61.6,56.0,4465,6.48,6.55,3.99
1.09,5,62.7,57.0,4465,6.53,6.59,4.11
0.9,3,61.7,58.0,4466,6.18,6.26,3.84
1.2,2,63.7,58.0,4466,6.61,6.68,4.23
1.03,3,61.4,54.0,4466,6.52,6.57,4.02
0.91,3,63.2,59.0,4466,6.11,6.14,3.87
0.91,3,60.2,60.0,4466,6.22,6.27,3.76
0.91,3,62.1,59.0,4466,6.1,6.18,3.81
0.9,3,61.7,60.0,4466,6.14,6.17,3.8
0.9,3,62.8,59.0,4466,6.12,6.18,3.86
0.9,3,62.5,59.0,4466,6.13,6.19,3.85
1.0,5,61.1,57.0,4466,6.43,6.48,3.95
1.05,5,62.6,56.0,4466,6.45,6.53,4.06
0.9,2,62.6,57.0,4466,6.07,6.19,3.84
1.0,2,62.5,62.0,4466,6.32,6.36,3.96
1.01,2,64.1,57.0,4466,6.32,6.22,4.02
1.0,3,63.6,54.0,4467,6.33,6.37,4.04
0.71,5,62.0,56.0,4467,5.71,5.74,3.55
1.06,5,62.2,57.0,4467,6.51,6.49,4.04
1.04,4,62.3,57.0,4467,6.5,6.46,4.04
1.04,4,62.8,57.0,4467,6.5,6.41,4.05
0.8,3,62.9,58.0,4468,5.82,5.88,3.68
1.01,2,64.6,59.0,4468,6.23,6.3,4.05
1.01,2,65.1,57.0,4468,6.27,6.32,4.1
1.01,4,58.8,61.0,4468,6.53,6.46,3.82
1.01,4,62.6,54.0,4468,6.38,6.34,3.98
1.0,2,57.9,54.0,4469,6.68,6.62,3.85
0.95,5,60.7,56.0,4469,6.31,6.27,3.82
1.04,5,62.0,53.0,4469,6.51,6.55,4.05
0.9,2,58.5,63.0,4469,6.21,6.3,3.66
1.0,3,63.4,56.0,4469,6.37,6.34,4.03
1.0,4,62.7,60.0,4469,6.3,6.24,3.93
1.0,4,61.2,62.0,4469,6.36,6.32,3.88
1.0,4,62.2,60.0,4469,6.45,6.34,3.98
1.0,3,60.0,63.0,4469,6.37,6.34,3.81
1.0,4,62.3,60.0,4469,6.23,6.19,3.87
1.0,5,62.6,57.0,4469,6.4,6.37,4.0
1.0,5,61.4,55.0,4469,6.49,6.44,3.97
1.0,2,63.9,56.0,4469,6.31,6.28,4.02
1.14,3,62.4,57.0,4470,6.66,6.7,4.17
1.23,4,58.0,59.0,4470,7.02,6.97,4.06
0.98,5,61.7,56.0,4470,6.36,6.4,3.93
1.03,5,62.1,57.0,4470,6.44,6.42,3.99
1.06,3,60.9,58.0,4471,6.57,6.63,4.02
1.02,4,62.5,58.0,4471,6.4,6.43,4.01
1.21,4,61.8,59.0,4472,6.82,6.77,4.2
1.04,3,60.7,59.0,4472,6.5,6.54,3.96
1.1,4,60.0,58.0,4472,6.68,6.65,4.05
1.01,3,63.4,57.0,4472,6.4,6.31,4.03
1.21,4,60.9,59.0,4472,6.87,6.82,4.17
1.03,3,59.2,63.0,4473,6.55,6.6,3.89
0.91,1,58.0,56.0,4474,6.34,6.41,3.7
1.0,2,63.8,55.0,4474,6.34,6.31,4.03
1.0,3,63.1,56.0,4474,6.36,6.34,4.01
1.05,4,62.6,59.0,4475,6.43,6.47,4.04
1.01,3,63.5,58.0,4475,6.29,6.37,4.02
1.01,3,64.2,55.0,4475,6.28,6.34,4.05
1.01,2,60.5,56.0,4475,6.43,6.49,3.91
1.31,4,60.7,58.0,4475,7.11,7.06,4.3
0.91,4,62.8,59.0,4476,6.21,6.17,3.89
1.08,5,61.4,57.0,4476,6.67,6.62,4.08
1.2,2,64.1,57.0,4476,6.7,6.62,4.27
1.2,3,63.1,61.0,4476,6.66,6.58,4.18
1.02,2,63.9,55.0,4476,6.37,6.4,4.08
1.02,3,60.3,59.0,4476,6.44,6.5,3.9
1.02,5,61.6,56.0,4476,6.51,6.55,4.02
1.02,3,61.9,61.0,4476,6.34,6.42,3.95
1.16,4,61.9,59.0,4476,6.71,6.66,4.14
1.16,2,63.7,63.0,4476,6.63,6.55,4.2
1.08,4,62.2,58.0,4476,6.6,6.56,4.09
1.01,3,61.9,62.0,4477,6.37,6.45,3.97
1.04,4,58.7,62.0,4477,6.67,6.65,3.91
1.23,3,61.0,63.0,4477,6.91,6.85,4.2
1.02,2,64.3,58.0,4478,6.36,6.26,4.06
1.16,5,62.6,56.0,4478,6.68,6.73,4.2
1.03,3,61.8,60.0,4478,6.42,6.45,3.98
1.12,3,63.3,58.0,4478,6.7,6.63,4.22
1.02,5,62.8,55.0,4478,6.43,6.4,4.03
1.02,5,62.4,55.0,4478,6.47,6.44,4.03
1.02,4,62.9,56.0,4478,6.43,6.36,4.02
1.02,5,63.0,57.0,4478,6.44,6.39,4.04
0.98,4,61.7,61.0,4478,6.38,6.34,3.93
1.12,4,62.8,58.0,4478,6.62,6.57,4.14
1.02,2,63.7,58.0,4478,6.33,6.26,4.01
1.02,4,59.9,58.0,4478,6.6,6.55,3.94
1.02,4,58.7,59.0,4478,6.61,6.57,3.87
1.02,4,59.6,59.0,4478,6.59,6.54,3.91
1.02,3,63.3,59.0,4478,6.42,6.32,4.03
1.02,4,60.5,58.0,4478,6.58,6.54,3.97
